Domain Code,Domain,Area Code,Area,Element Code,Element,Item Code,Item,Year Code,Year,Unit,Value,Flag,Flag Description
"TP","Crops and livestock products","168","Papua New Guinea","5610","Import Quantity","116","Potatoes","2017","2017","tonnes","555","R","Estimated data using trading partners database"
"TP","Crops and livestock products","168","Papua New Guinea","5622","Import Value","116","Potatoes","2017","2017","1000 US$","225","R","Estimated data using trading partners database"
"TP","Crops and livestock products","168","Papua New Guinea","5610","Import Quantity","122","Sweet potatoes","2017","2017","tonnes","0","*","Unofficial figure"
"TP","Crops and livestock products","168","Papua New Guinea","5622","Import Value","122","Sweet potatoes","2017","2017","1000 US$","0","*","Unofficial figure"
"TP","Crops and livestock products","169","Paraguay","5610","Import Quantity","116","Potatoes","2017","2017","tonnes","36721","","Official data"
"TP","Crops and livestock products","169","Paraguay","5622","Import Value","116","Potatoes","2017","2017","1000 US$","4675","","Official data"
"TP","Crops and livestock products","169","Paraguay","5610","Import Quantity","122","Sweet potatoes","2017","2017","tonnes","754","","Official data"
"TP","Crops and livestock products","169","Paraguay","5622","Import Value","122","Sweet potatoes","2017","2017","1000 US$","140","","Official data"
"TP","Crops and livestock products","169","Paraguay","5910","Export Quantity","122","Sweet potatoes","2017","2017","tonnes","20","","Official data"
"TP","Crops and livestock products","169","Paraguay","5922","Export Value","122","Sweet potatoes","2017","2017","1000 US$","2","","Official data"
"TP","Crops and livestock products","170","Peru","5910","Export Quantity","116","Potatoes","2017","2017","tonnes","8","","Official data"
"TP","Crops and livestock products","170","Peru","5922","Export Value","116","Potatoes","2017","2017","1000 US$","25","","Official data"
"TP","Crops and livestock products","170","Peru","5910","Export Quantity","122","Sweet potatoes","2017","2017","tonnes","5156","","Official data"
"TP","Crops and livestock products","170","Peru","5922","Export Value","122","Sweet potatoes","2017","2017","1000 US$","2988","","Official data"
"TP","Crops and livestock products","171","Philippines","5610","Import Quantity","116","Potatoes","2017","2017","tonnes","20770","","Official data"
"TP","Crops and livestock products","171","Philippines","5622","Import Value","116","Potatoes","2017","2017","1000 US$","9121","","Official data"
"TP","Crops and livestock products","171","Philippines","5910","Export Quantity","116","Potatoes","2017","2017","tonnes","2","","Official data"
"TP","Crops and livestock products","171","Philippines","5922","Export Value","116","Potatoes","2017","2017","1000 US$","3","","Official data"
"TP","Crops and livestock products","171","Philippines","5610","Import Quantity","122","Sweet potatoes","2017","2017","tonnes","2","","Official data"
"TP","Crops and livestock products","171","Philippines","5622","Import Value","122","Sweet potatoes","2017","2017","1000 US$","3","","Official data"
"TP","Crops and livestock products","171","Philippines","5910","Export Quantity","122","Sweet potatoes","2017","2017","tonnes","28","","Official data"
"TP","Crops and livestock products","171","Philippines","5922","Export Value","122","Sweet potatoes","2017","2017","1000 US$","38","","Official data"
"TP","Crops and livestock products","173","Poland","5610","Import Quantity","116","Potatoes","2017","2017","tonnes","120711","","Official data"
"TP","Crops and livestock products","173","Poland","5622","Import Value","116","Potatoes","2017","2017","1000 US$","40496","","Official data"
"TP","Crops and livestock products","173","Poland","5910","Export Quantity","116","Potatoes","2017","2017","tonnes","36855","","Official data"
"TP","Crops and livestock products","173","Poland","5922","Export Value","116","Potatoes","2017","2017","1000 US$","9278","","Official data"
"TP","Crops and livestock products","173","Poland","5610","Import Quantity","122","Sweet potatoes","2017","2017","tonnes","3982","","Official data"
"TP","Crops and livestock products","173","Poland","5622","Import Value","122","Sweet potatoes","2017","2017","1000 US$","4444","","Official data"
"TP","Crops and livestock products","173","Poland","5910","Export Quantity","122","Sweet potatoes","2017","2017","tonnes","33","F","FAO estimate"
"TP","Crops and livestock products","173","Poland","5922","Export Value","122","Sweet potatoes","2017","2017","1000 US$","89","","Official data"
"TP","Crops and livestock products","174","Portugal","5610","Import Quantity","116","Potatoes","2017","2017","tonnes","359103","","Official data"
"TP","Crops and livestock products","174","Portugal","5622","Import Value","116","Potatoes","2017","2017","1000 US$","96297","","Official data"
"TP","Crops and livestock products","174","Portugal","5910","Export Quantity","116","Potatoes","2017","2017","tonnes","63669","","Official data"
"TP","Crops and livestock products","174","Portugal","5922","Export Value","116","Potatoes","2017","2017","1000 US$","21634","","Official data"
"TP","Crops and livestock products","174","Portugal","5610","Import Quantity","122","Sweet potatoes","2017","2017","tonnes","1104","","Official data"
"TP","Crops and livestock products","174","Portugal","5622","Import Value","122","Sweet potatoes","2017","2017","1000 US$","1079","","Official data"
"TP","Crops and livestock products","174","Portugal","5910","Export Quantity","122","Sweet potatoes","2017","2017","tonnes","5705","","Official data"
"TP","Crops and livestock products","174","Portugal","5922","Export Value","122","Sweet potatoes","2017","2017","1000 US$","3420","","Official data"
"TP","Crops and livestock products","179","Qatar","5610","Import Quantity","116","Potatoes","2017","2017","tonnes","47644","R","Estimated data using trading partners database"
"TP","Crops and livestock products","179","Qatar","5622","Import Value","116","Potatoes","2017","2017","1000 US$","17177","R","Estimated data using trading partners database"
"TP","Crops and livestock products","179","Qatar","5610","Import Quantity","122","Sweet potatoes","2017","2017","tonnes","803","R","Estimated data using trading partners database"
"TP","Crops and livestock products","179","Qatar","5622","Import Value","122","Sweet potatoes","2017","2017","1000 US$","573","R","Estimated data using trading partners database"
"TP","Crops and livestock products","117","Republic of Korea","5610","Import Quantity","116","Potatoes","2017","2017","tonnes","37525","","Official data"
"TP","Crops and livestock products","117","Republic of Korea","5622","Import Value","116","Potatoes","2017","2017","1000 US$","20507","","Official data"
"TP","Crops and livestock products","117","Republic of Korea","5910","Export Quantity","116","Potatoes","2017","2017","tonnes","1264","","Official data"
"TP","Crops and livestock products","117","Republic of Korea","5922","Export Value","116","Potatoes","2017","2017","1000 US$","1608","","Official data"
"TP","Crops and livestock products","117","Republic of Korea","5610","Import Quantity","122","Sweet potatoes","2017","2017","tonnes","313","","Official data"
"TP","Crops and livestock products","117","Republic of Korea","5622","Import Value","122","Sweet potatoes","2017","2017","1000 US$","357","","Official data"
"TP","Crops and livestock products","117","Republic of Korea","5910","Export Quantity","122","Sweet potatoes","2017","2017","tonnes","315","","Official data"
"TP","Crops and livestock products","117","Republic of Korea","5922","Export Value","122","Sweet potatoes","2017","2017","1000 US$","1002","","Official data"
"TP","Crops and livestock products","146","Republic of Moldova","5610","Import Quantity","116","Potatoes","2017","2017","tonnes","42401","","Official data"
"TP","Crops and livestock products","146","Republic of Moldova","5622","Import Value","116","Potatoes","2017","2017","1000 US$","9198","","Official data"
"TP","Crops and livestock products","146","Republic of Moldova","5910","Export Quantity","116","Potatoes","2017","2017","tonnes","678","","Official data"
"TP","Crops and livestock products","146","Republic of Moldova","5922","Export Value","116","Potatoes","2017","2017","1000 US$","85","","Official data"
"TP","Crops and livestock products","146","Republic of Moldova","5610","Import Quantity","122","Sweet potatoes","2017","2017","tonnes","13","","Official data"
"TP","Crops and livestock products","146","Republic of Moldova","5622","Import Value","122","Sweet potatoes","2017","2017","1000 US$","18","","Official data"
"TP","Crops and livestock products","183","Romania","5610","Import Quantity","116","Potatoes","2017","2017","tonnes","137383","","Official data"
"TP","Crops and livestock products","183","Romania","5622","Import Value","116","Potatoes","2017","2017","1000 US$","33946","","Official data"
"TP","Crops and livestock products","183","Romania","5910","Export Quantity","116","Potatoes","2017","2017","tonnes","20398","","Official data"
"TP","Crops and livestock products","183","Romania","5922","Export Value","116","Potatoes","2017","2017","1000 US$","2699","","Official data"
"TP","Crops and livestock products","183","Romania","5610","Import Quantity","122","Sweet potatoes","2017","2017","tonnes","916","","Official data"
"TP","Crops and livestock products","183","Romania","5622","Import Value","122","Sweet potatoes","2017","2017","1000 US$","1173","","Official data"
"TP","Crops and livestock products","185","Russian Federation","5610","Import Quantity","116","Potatoes","2017","2017","tonnes","560637","","Official data"
"TP","Crops and livestock products","185","Russian Federation","5622","Import Value","116","Potatoes","2017","2017","1000 US$","220413","","Official data"
"TP","Crops and livestock products","185","Russian Federation","5910","Export Quantity","116","Potatoes","2017","2017","tonnes","186780","","Official data"
"TP","Crops and livestock products","185","Russian Federation","5922","Export Value","116","Potatoes","2017","2017","1000 US$","23615","","Official data"
"TP","Crops and livestock products","185","Russian Federation","5610","Import Quantity","122","Sweet potatoes","2017","2017","tonnes","476","","Official data"
"TP","Crops and livestock products","185","Russian Federation","5622","Import Value","122","Sweet potatoes","2017","2017","1000 US$","272","","Official data"
